date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:54	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:54%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.35.0	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.woff2	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
15:20:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:55%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.35.0	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.woff	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
15:20:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:55%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.35.0	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.ttf	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
15:20:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:55%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.35.0	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons6feb.svg	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.34.0)
15:20:55	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:55%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
15:20:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:56%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
15:20:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:56%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
15:20:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:56%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
15:20:56	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:56%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
15:20:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:57%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.css?ver=5.15.3)
15:20:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:57%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
15:20:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:57%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
15:20:57	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:57%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
15:20:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:58%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
15:20:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:58%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
15:20:58	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:58%20GMT	https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://willowvibe.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.css?ver=5.15.3)
15:20:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:59%20GMT	https://willowvibe.com/t,window.location	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/t,window.location	(from https://willowvibe.com/wp-includes/js/dist/interactivity.min.js?ver=6.4.6)
15:20:59	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:20:59%20GMT	https://willowvibe.com/wp-includes/blocks/gallery/style.min.css?ver=6.4.6	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-includes/blocks/gallery/style.mina8d6.css	(from https://willowvibe.com/hello-world/)
15:21:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:00%20GMT	https://willowvibe.com/hello-world/feed/	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/hello-world/feed/index.html	(from https://willowvibe.com/hello-world/)
15:21:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:00%20GMT	https://willowvibe.com/wp-includes/css/dist/block-library/common.min.css?ver=6.4.6	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-includes/css/dist/block-library/common.min.57a8d6.delayed	(from https://willowvibe.com/hello-world/)
15:21:00	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:00%20GMT	https://willowvibe.com/wp-json/wp/v2/posts/1	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-json/wp/v2/posts/1	(from https://willowvibe.com/hello-world/)
15:21:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:01%20GMT	https://willowvibe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwillowvibe.com%2Fhello-world%2F	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-json/oembed/1.0/embed1b81	(from https://willowvibe.com/hello-world/)
15:21:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:01%20GMT	https://willowvibe.com/?p=1	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/indexcff1.html	(from https://willowvibe.com/hello-world/)
15:21:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:01%20GMT	https://willowvibe.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwillowvibe.com%2Fhello-world%2F&format=xml	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-json/oembed/1.0/embede9e4	(from https://willowvibe.com/hello-world/)
15:21:01	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:01%20GMT	https://willowvibe.com/wp-content/themes/digital-services-agency/assets/images/banner.png	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/themes/digital-services-agency/assets/images/banner.png	(from https://willowvibe.com/hello-world/)
15:21:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:02%20GMT	https://willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery1.png	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery1.png	(from https://willowvibe.com/hello-world/)
15:21:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:02%20GMT	https://willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery2.png	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery2.png	(from https://willowvibe.com/hello-world/)
15:21:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:02%20GMT	https://willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery3.png	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery3.png	(from https://willowvibe.com/hello-world/)
15:21:02	177861/177861	---M-Z	200	added ('OK')	text/html	etag:%22158-1758620468;gz%22	https://willowvibe.com/category/blog/	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/category/blog/index.html	(from https://willowvibe.com/hello-world/)
15:21:02	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:02%20GMT	https://willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery4.png	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery4.png	(from https://willowvibe.com/hello-world/)
15:21:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:03%20GMT	https://willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery5.png	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery5.png	(from https://willowvibe.com/hello-world/)
15:21:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:03%20GMT	https://willowvibe.com/hello-world/?replytocom=1	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/hello-world/index6809.html	(from https://willowvibe.com/hello-world/)
15:21:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:03%20GMT	https://willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery6.png	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-content/themes/digital-services-agency/assets/images/gallery6.png	(from https://willowvibe.com/hello-world/)
15:21:03	177485/177485	---M-Z	200	added ('OK')	text/html	etag:%22159-1758620476;gz%22	https://willowvibe.com/2024/02/	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/2024/02/index.html	(from https://willowvibe.com/hello-world/)
15:21:03	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:03%20GMT	https://willowvibe.com/wp-includes/js/comment-reply.min.js?ver=6.4.6	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-includes/js/comment-reply.mina8d6.js	(from https://willowvibe.com/hello-world/)
15:21:04	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:04%20GMT	https://willowvibe.com/wp-json/wp/v2/categories/1	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/wp-json/wp/v2/categories/1	(from https://willowvibe.com/category/blog/)
15:21:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Tue,%2023%20Sep%202025%2013:21:05%20GMT	https://willowvibe.com/category/blog/feed/	C:/My%20Web%20Sites/willowvibe-website/willowvibe.com/category/blog/feed/index.html	(from https://willowvibe.com/category/blog/)
